Target ChEMBL ID,Molecule ChEMBL ID,Smiles,Type_MPG,min,max,mean,std
CHEMBL1913,CHEMBL107599,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1C,CELL,7.13,7.46,7.295,0.23334523779156074
CHEMBL1913,CHEMBL1095465,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1,CELL,5.05,5.05,5.05,0.0
CHEMBL1913,CHEMBL122572,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCCC1,CELL,6.69,6.82,6.755000000000001,0.09192388155425078
CHEMBL1913,CHEMBL123667,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCC1,CELL,7.0,7.11,7.055,0.07778174593052077
CHEMBL1913,CHEMBL124035,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)c2cc1OC,CELL,6.38,6.7,6.583333333333333,0.17672954855748757
CHEMBL1913,CHEMBL124073,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCn1nccn1,CELL,6.1,6.4,6.25,0.21213203435596475
CHEMBL1913,CHEMBL124089,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCC(F)(F)CC1,CELL,7.05,7.4,7.225,0.2474873734152923
CHEMBL1913,CHEMBL124243,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)c2cc1OCCOC,CELL,6.21,6.8,6.505,0.41719300090006295
CHEMBL1913,CHEMBL124313,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCN1CCS(=O)(=O)CC1,CELL,6.17,6.31,6.24,0.09899494936611612
CHEMBL1913,CHEMBL124369,CCCS(=O)(=O)CCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)c2cc1OC,CELL,6.58,7.06,6.82,0.33941125496954216
CHEMBL1913,CHEMBL124439,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCC1CCCCC1,CELL,4.71,6.09,5.4,0.9758073580374352
CHEMBL1913,CHEMBL124487,COCCOc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,7.0,7.05,7.025,0.03535533905932756
CHEMBL1913,CHEMBL124660,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.7,7.58,7.239999999999999,0.4728636167014755
CHEMBL1913,CHEMBL124827,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCCN1CCCC1,CELL,6.68,6.75,6.715,0.049497474683058526
CHEMBL1913,CHEMBL124872,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCn1cccc1,CELL,5.6,6.15,5.875,0.38890872965260165
CHEMBL1913,CHEMBL124895,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCN1CCOCC1,CELL,6.7,6.75,6.725,0.03535533905932694
CHEMBL1913,CHEMBL124949,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccc6[nH]ccc6c5)cc4)CC3)c2cc1OC,CELL,6.78,8.05,7.415000000000001,0.8980256121069153
CHEMBL1913,CHEMBL124983,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCS(=O)(=O)CC(F)(F)F,CELL,5.91,6.25,6.08,0.24041630560342606
CHEMBL1913,CHEMBL125028,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCn1ccnn1,CELL,5.33,5.65,5.49,0.2262741699796954
CHEMBL1913,CHEMBL125141,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCn1cnnn1,CELL,5.84,6.29,6.0649999999999995,0.3181980515339468
CHEMBL1913,CHEMBL125146,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCCn1ccnn1,CELL,5.23,5.55,5.390000000000001,0.22627416997969446
CHEMBL1913,CHEMBL125171,CCCCS(=O)(=O)CCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)c2cc1OC,CELL,6.54,6.95,6.745,0.28991378028648457
CHEMBL1913,CHEMBL125252,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)c2cc1OCCN1CCOCC1,CELL,5.96,6.24,6.1,0.19798989873223316
CHEMBL1913,CHEMBL125304,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCn1ccnc1,CELL,5.09,5.29,5.1899999999999995,0.1414213562373093
CHEMBL1913,CHEMBL125367,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)c2cc1OCCN1CCCCC1,CELL,6.7,6.96,6.83,0.1838477631085022
CHEMBL1913,CHEMBL125431,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCC(F)(F)C1,CELL,6.82,7.54,7.18,0.5091168824543144
CHEMBL1913,CHEMBL125445,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCN(C)CC1,CELL,6.12,6.18,6.15,0.04242640687119289
CHEMBL1913,CHEMBL125451,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)c2cc1OCCOC,CELL,6.52,7.3,6.91,0.5515432893255069
CHEMBL1913,CHEMBL125717,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1OCCOC,CELL,6.74,8.0,7.37,0.8909545442950497
CHEMBL1913,CHEMBL125761,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCCN1CCOCC1,CELL,6.84,6.85,6.845,0.007071067811865324
CHEMBL1913,CHEMBL125898,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCOCC1,CELL,7.0,7.7,7.3066666666666675,0.3579571668975681
CHEMBL1913,CHEMBL125994,COCCOc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCCC1,CELL,6.7,6.78,6.74,0.05656854249492385
CHEMBL1913,CHEMBL126173,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCn1ccnn1,CELL,5.84,6.14,5.99,0.21213203435596445
CHEMBL1913,CHEMBL126699,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCCN1CCCCC1C,CELL,6.82,7.54,7.18,0.5091168824543137
CHEMBL1913,CHEMBL127429,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCn1ccnn1,CELL,6.42,6.47,6.445,0.03535533905932694
CHEMBL1913,CHEMBL127581,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCn1nccn1,CELL,5.66,5.92,5.79,0.1838477631085022
CHEMBL1913,CHEMBL127635,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCOCC1,CELL,5.85,5.9,5.875,0.03535533905932788
CHEMBL1913,CHEMBL127731,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCCN1CCC(F)(F)CC1,CELL,6.78,6.96,6.87,0.12727922061357835
CHEMBL1913,CHEMBL127748,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)c2cc1OC,CELL,5.89,6.1,5.994999999999999,0.14849242404917465
CHEMBL1913,CHEMBL127753,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)c2cc1OCCN1CCCCC1,CELL,6.3,6.47,6.385,0.12020815280171303
CHEMBL1913,CHEMBL127786,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCn1ncnn1,CELL,6.46,6.67,6.5649999999999995,0.14849242404917526
CHEMBL1913,CHEMBL127886,COCCOc1ccc2c(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)ncnc2c1,CELL,6.04,7.4,6.720000000000001,0.9616652224137046
CHEMBL1913,CHEMBL182515,COc1cc2c(N3CCN(/C(S)=N\c4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.26,7.16,6.71,0.636396103067893
CHEMBL1913,CHEMBL183731,COc1cc2c(N3CCN(/C(S)=N\c4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,6.33,6.35,6.34,0.014142135623730649
CHEMBL1913,CHEMBL183923,COc1cc2c(N3CCN(/C(S)=N\c4ccsc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,6.13,7.0,6.5649999999999995,0.6151828996322967
CHEMBL1913,CHEMBL183929,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(-c5ccncc5)cc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.02,5.3,5.16,0.1979898987322338
CHEMBL1913,CHEMBL183987,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(C(F)(F)F)nc4Cl)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.85,7.0,6.266666666666667,0.6370504951205463
CHEMBL1913,CHEMBL184082,COc1cc2c(N3CCN(/C(S)=N\c4ccc(Cl)nc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,6.05,6.44,6.260000000000001,0.1967231557290604
CHEMBL1913,CHEMBL184118,COc1cc2c(N3CCN(/C(S)=N\c4ccc(C(F)(F)F)nc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.39,5.97,5.68,0.4101219330881976
CHEMBL1913,CHEMBL184129,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(C)o4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,7.05,7.1,7.083333333333333,0.02886751345948144
CHEMBL1913,CHEMBL184180,COc1cc2c(N3CCN(/C(S)=N\c4ccncc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.24,7.22,6.706666666666666,0.4916638417997938
CHEMBL1913,CHEMBL184188,COc1cc2c(N3CCN(/C(=N\Cc4ccc(C(C)C)cc4)NC#N)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.01,6.04,6.025,0.021213203435596288
CHEMBL1913,CHEMBL184227,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc5c(c4)OCO5)CC3)ncnc2cc1OCCN1CCCCC1,CELL,6.92,7.7,7.340000000000001,0.3934463114581199
CHEMBL1913,CHEMBL184231,COc1cc2c(N3CCN(/C(=N\c4ccncc4)NC#N)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,4.5,4.77,4.635,0.19091883092036754
CHEMBL1913,CHEMBL184235,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(C)nc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.85,7.05,6.916666666666667,0.11547005383792494
CHEMBL1913,CHEMBL184244,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(C(F)(F)F)nc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.99,7.05,6.62,0.5575840743780256
CHEMBL1913,CHEMBL184254,COc1cc2c(N3CCN(/C(S)=N\c4ccc(Cl)nn4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.88,6.38,6.13,0.3535533905932738
CHEMBL1913,CHEMBL184352,COc1cc2c(N3CCN(/C(S)=N\c4cccnc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.3,5.42,5.359999999999999,0.0848528137423861
CHEMBL1913,CHEMBL184382,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(-c5cccnc5)cc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,4.83,5.29,5.0600000000000005,0.32526911934581215
CHEMBL1913,CHEMBL184392,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(C)nc4Cl)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.94,6.46,6.2,0.3676955262170044
CHEMBL1913,CHEMBL184414,COc1cc2c(N3CCN(/C(S)=N\Cc4cccnc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.5,7.3,6.9,0.5656854249492376
CHEMBL1913,CHEMBL184575,COc1cc2c(N3CCN(/C(S)=N\Cc4ccnc(Cl)c4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.75,6.11,5.93,0.25455844122715704
CHEMBL1913,CHEMBL184642,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(-c5ccccc5)nc4)CC3)c(C#N)cnc2cc1OCCCN1CCCCC1,CELL,7.0,8.0,7.5,0.7071067811865476
CHEMBL1913,CHEMBL184699,COc1cc2c(N3CCN(/C(S)=N\c4ccc(-c5ccccn5)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.66,7.0,6.83,0.24041630560342606
CHEMBL1913,CHEMBL184753,COc1cc2c(N3CCN(/C(S)=N\Cc4cnc(C)cn4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,5.87,7.3,6.673333333333333,0.7311862507824751
CHEMBL1913,CHEMBL184906,COc1cc2c(N3CCN(/C(=N\Cc4ccc(C(F)(F)F)nc4)NC#N)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,5.47,5.66,5.5649999999999995,0.134350288425444
CHEMBL1913,CHEMBL184913,COc1cc2c(N3CCN(/C(=N\c4ccc(-c5ccccn5)cc4)NC#N)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.38,6.43,6.404999999999999,0.03535533905932694
CHEMBL1913,CHEMBL185510,COc1cc2c(N3CCN(/C(S)=N\c4ccncc4)CC3)c(C#N)cnc2cc1OCCCN1CCCCC1,CELL,6.62,6.89,6.755,0.19091883092036754
CHEMBL1913,CHEMBL185597,COc1cc2c(N3CCN(/C(S)=N\Cc4ccco4)CC3)ncnc2cc1OCCN1CCCC1,CELL,6.51,6.8,6.616666666666666,0.1594783161854092
CHEMBL1913,CHEMBL185605,COc1cc2c(N3CCN(/C(S)=N\Cc4ccncc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,4.87,5.61,5.24,0.5232590180780453
CHEMBL1913,CHEMBL185921,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(-c5ccccn5)cc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.67,5.83,5.75,0.1131370849898477
CHEMBL1913,CHEMBL186550,COc1cc2c(N3CCN(/C(S)=N\Cc4csc(C)n4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.2,6.35,6.275,0.10606601717798207
CHEMBL1913,CHEMBL186612,COc1cc2c(N3CCN(/C(S)=N\Cc4cnc(C)cn4)CC3)ncnc2cc1OCCN1CCOCC1,CELL,5.87,6.64,6.255,0.5444722215136413
CHEMBL1913,CHEMBL186618,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(-c5ccccc5)nc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.89,7.7,7.295,0.5727564927611039
CHEMBL1913,CHEMBL186645,COc1cc2c(N3CCN(/C(S)=N\c4ccc(-c5cccc[n+]5[O-])cc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,6.1,6.37,6.234999999999999,0.19091883092036785
CHEMBL1913,CHEMBL186658,COc1cc2c(N3CCN(/C(S)=N\Cc4cccnc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.68,6.15,5.915,0.33234018715767777
CHEMBL1913,CHEMBL186682,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(Cl)nc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,6.0,7.3,6.8,0.6999999999999998
CHEMBL1913,CHEMBL186698,COc1cc2c(N3CCN(/C(=N\Cc4cc(C)on4)NC#N)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,4.98,5.62,5.300000000000001,0.45254833995939053
CHEMBL1913,CHEMBL186718,COc1cc2c(N3CCN(/C(S)=N\c4ccc(-c5ccccc5)nc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.44,7.0,6.670000000000001,0.29308701779505636
CHEMBL1913,CHEMBL186719,COc1cc2c(N3CCN(/C(S)=N\c4ccc(C#N)cc4)CC3)c(C#N)cnc2cc1OCCCN1CCCCC1,CELL,6.92,8.3,7.61,0.9758073580374361
CHEMBL1913,CHEMBL186767,COc1cc2c(N3CCN(/C(S)=N\c4nccs4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.3,5.7,5.5,0.2828427124746193
CHEMBL1913,CHEMBL186850,COc1cc2c(N3CCN(/C(=N\Cc4ccc5c(c4)OCO5)NC#N)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,6.23,6.5,6.365,0.19091883092036754
CHEMBL1913,CHEMBL186851,COc1cc2c(N3CCN(/C(S)=N\c4ccc(-c5ccccn5)cc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,6.75,7.16,6.91,0.21931712199461312
CHEMBL1913,CHEMBL186889,COc1cc2c(N3CCN(/C(S)=N\c4ccnc(C#N)c4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.75,5.81,5.779999999999999,0.04242640687119289
CHEMBL1913,CHEMBL186905,COc1cc2c(N3CCN(/C(S)=N\c4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCOCC1,CELL,5.93,6.04,5.984999999999999,0.07778174593052077
CHEMBL1913,CHEMBL186922,COc1cc2c(N3CCN(/C(S)=N\c4ccc(-c5ccccn5)cc4)CC3)c(C#N)cnc2cc1OCCCN1CCCCC1,CELL,6.66,6.89,6.775,0.1626345596729059
CHEMBL1913,CHEMBL186923,COc1cc2c(N3CCN(/C(S)=N\c4ccc(Br)cc4)CC3)ncnc2cc1OCCN1CCOCC1,CELL,6.27,6.75,6.51,0.3394112549695431
CHEMBL1913,CHEMBL187144,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(N)nc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,5.24,5.53,5.385,0.2050609665440985
CHEMBL1913,CHEMBL187280,COc1cc2c(N3CCN(/C(S)=N\Cc4cnc(C)cn4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,6.6,7.3,7.039999999999999,0.38314488121336054
CHEMBL1913,CHEMBL187688,COc1cc2c(N3CCN(/C(S)=N\c4ccc(Br)cc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,6.0,6.41,6.205,0.28991378028648457
CHEMBL1913,CHEMBL187960,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc5c(c4)OCO5)CC3)ncnc2cc1OCCN1CCOCC1,CELL,6.58,7.0,6.79,0.2969848480983499
CHEMBL1913,CHEMBL1956068,COc1ccc2[nH]c3c4[nH]c5ccc(OC)cc5c4c4c(c3c2c1)C(=O)NC4=O,CELL,5.7,5.75,5.725,0.03535533905932694
CHEMBL1913,CHEMBL319894,COc1cc2ncnc(N3CCN(/C(S)=N\Cc4ccccc4)CC3)c2cc1OC,CELL,6.26,7.05,6.654999999999999,0.5586143571373723
CHEMBL1913,CHEMBL328710,CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,CELL,5.43,5.43,5.43,0.0
CHEMBL1913,CHEMBL3297898,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1,CELL,7.64,7.64,7.64,0.0
CHEMBL1913,CHEMBL330863,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCC(C)CC1,CELL,7.29,7.41,7.35,0.0848528137423861
CHEMBL1913,CHEMBL332083,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCC1=NCCN1C,CELL,4.91,5.17,5.04,0.1838477631085022
CHEMBL1913,CHEMBL333648,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCC(=O)CC1,CELL,5.86,6.22,6.04,0.2545584412271567
CHEMBL1913,CHEMBL334169,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCO,CELL,4.86,5.25,5.055,0.2757716446627536
CHEMBL1913,CHEMBL337920,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCC(O)CC1,CELL,5.21,5.49,5.35,0.19798989873223316
CHEMBL1913,CHEMBL338330,COCCOc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCN1CCCC1,CELL,6.76,6.84,6.8,0.05656854249492385
CHEMBL1913,CHEMBL338597,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,7.22,7.28,7.25,0.0424264068711932
CHEMBL1913,CHEMBL338619,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCCn1nccn1,CELL,5.78,6.03,5.905,0.1767766952966369
CHEMBL1913,CHEMBL338623,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCNCC1,CELL,5.11,5.19,5.15,0.05656854249492385
CHEMBL1913,CHEMBL338827,COCCOc1ccc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2c1,CELL,5.45,5.9,5.675000000000001,0.3181980515339462
CHEMBL1913,CHEMBL339403,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCS(=O)(=O)CCC(C)C,CELL,6.62,7.3,6.96,0.4808326112068521
CHEMBL1913,CHEMBL339685,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1OC,CELL,6.28,8.0,7.226666666666667,0.873002481859779
CHEMBL1913,CHEMBL339974,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCS(=O)(=O)CC1,CELL,5.53,5.67,5.6,0.09899494936611673
CHEMBL1913,CHEMBL340137,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccc(C)cc5)cc4)CC3)c2cc1OCCOC,CELL,6.69,7.58,7.135,0.6293250352560273
CHEMBL1913,CHEMBL340144,CCS(=O)(=O)CCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)c2cc1OC,CELL,6.28,6.39,6.335,0.07778174593051983
CHEMBL1913,CHEMBL340157,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5cccc6c5CCN6)cc4)CC3)c2cc1OCCOC,CELL,6.38,7.7,7.04,0.933380951166243
CHEMBL1913,CHEMBL340200,COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)c2cc1OCCN1CCOCC1,CELL,5.3,5.57,5.4350000000000005,0.1909188309203685
CHEMBL1913,CHEMBL340234,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN(C)C,CELL,6.91,7.12,7.015000000000001,0.14849242404917465
CHEMBL1913,CHEMBL340235,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,6.37,7.01,6.6899999999999995,0.45254833995938987
CHEMBL1913,CHEMBL340431,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCC2(CC1)OCCO2,CELL,6.47,6.65,6.5600000000000005,0.1272792206135793
CHEMBL1913,CHEMBL340439,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCn1nccn1,CELL,6.28,6.28,6.28,0.0
CHEMBL1913,CHEMBL341239,COCCOc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,7.05,7.1,7.074999999999999,0.03535533905932756
CHEMBL1913,CHEMBL341489,COc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCSCC1,CELL,6.35,6.52,6.435,0.12020815280171303
CHEMBL1913,CHEMBL360756,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(C(F)(F)F)nc4)CC3)ncnc2cc1OCCCN1CCOCC1,CELL,7.3,8.3,7.800000000000001,0.7071067811865478
CHEMBL1913,CHEMBL361517,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(C(F)(F)F)nc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,7.22,7.52,7.369999999999999,0.21213203435596445
CHEMBL1913,CHEMBL363057,COc1cc2c(N3CCN(/C(S)=N\Cc4csc(-c5ccc(C(F)(F)F)cc5)n4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,5.35,5.51,5.43,0.1131370849898477
CHEMBL1913,CHEMBL363083,COc1cc2c(N3CCN(/C(S)=N\c4ccc(-c5ccccc5)nc4)CC3)c(C#N)cnc2cc1OCCCN1CCCCC1,CELL,6.55,6.82,6.6850000000000005,0.19091883092036785
CHEMBL1913,CHEMBL363085,COc1cc2c(N3CCN(/C(S)=N\Cc4ccncc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,4.92,5.45,5.1850000000000005,0.3747665940288707
CHEMBL1913,CHEMBL363901,COc1cc2c(N3CCN(/C(S)=N\c4ccc(-c5ccccc5)cn4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,5.7,6.26,5.98,0.39597979746446665
CHEMBL1913,CHEMBL363922,COc1cc2c(N3CCN(/C(=N\c4ccc(C(C)(C)C)cc4)NC#N)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,5.81,6.1,5.955,0.2050609665440985
CHEMBL1913,CHEMBL364601,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(C(F)(F)F)nc4)CC3)c(C#N)cnc2cc1OCCCN1CCCCC1,CELL,8.0,8.52,8.173333333333334,0.30022213997860525
CHEMBL1913,CHEMBL365199,COc1cc2c(N3CCN(/C(S)=N\c4ccc(Br)cc4)CC3)ncnc2cc1OCCN1CCCC1,CELL,6.33,6.46,6.395,0.09192388155425142
CHEMBL1913,CHEMBL365271,COc1cc2c(N3CCN(/C(S)=N\Cc4ccc(Cl)nc4)CC3)ncnc2cc1OCCCN1CCCCC1,CELL,7.22,7.7,7.46,0.3394112549695431
CHEMBL1913,CHEMBL419785,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCC(=N)N,CELL,5.04,6.06,5.55,0.7212489168102781
CHEMBL1913,CHEMBL435098,COc1cc2c(N3CCN(/C(S)=N\c4ccncc4)CC3)ncnc2cc1OCCN1CCCCC1,CELL,6.01,6.62,6.343333333333334,0.3089228598426042
CHEMBL1913,CHEMBL442402,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN,CELL,4.81,5.51,5.16,0.49497474683058307
